participant_id,edf_file,trial_n,Soa,block_n,tar_choice,P,win,block_score,total_score,prob_1,prob_2,img_1,img_2,sacOnset,sacOffset,sacDur,sacVPeak,sacDist,sacAngle1,sacAmp,sacAngle2,sacxOnset,sacyOnset,sacxOffset,sacyOffset,sacRT,sacChoice
AA03S3,AA03S3.edf,5,290,3,5,2,0.75,0,1,37,0.75,0.25,n.png,1107,1167,61,284.830795850953,5.88694356274592,-3.13689767510879,6.0472830683263,-3.10009626278667,-0.00212580012157559,-0.301094122231007,-5.819644510746,-0.32447987049818,807,1
AA03S3,AA03S3.edf,6,380,3,6,2,0.75,0,1,37,0.25,0.75,g.png,735,780,46,246.616308335999,5.28781056370463,0.0422284028627302,5.29233208097567,0.0590861266348443,-0.16582764685154,-0.224824031814933,5.02531987428665,-0.00186011590994895,345,2
AA03S3,AA03S3.edf,7,290,3,7,2,0.75,1,2,37,0.25,0.75,g.png,749,780,32,389.527426111316,5.72069924303825,-0.024901959559095,5.72711394442857,-0.053480643581155,0.173534285277128,-0.118790146894753,5.82177084684372,-0.254322143271565,449,2
AA03S3,AA03S3.edf,8,241,3,8,2,0.75,1,3,37,0.75,0.25,n.png,463,503,41,202.008098493742,4.43493899560281,-3.13440197853958,4.54619802882101,-3.09434302579481,0.0209941001376137,-0.217383082956076,-4.40293496847153,-0.227481365203857,213,1
AA03S3,AA03S3.edf,9,490,3,9,2,0.75,0,3,37,0.75,0.25,n.png,743,778,36,269.144562063273,5.74743221826347,3.05381281995474,5.76761343691087,3.02039240831984,0.470907848328352,-0.17858374491334,-5.17918878793716,0.373377814888954,243,1
AA03S3,AA03S3.edf,10,420,3,10,2,0.75,1,4,37,0.75,0.25,n.png,959,991,33,260.61001166643,5.98485765741054,-3.13377771134069,5.98875780582831,-3.10466464056575,-0.159715287387371,-0.228278582915664,-6.02905505895615,-0.257776692509651,529,1
AA03S3,AA03S3.edf,11,220,3,11,2,0.75,1,5,37,0.75,0.25,n.png,718,774,57,414.576360772755,6.90789522922523,-3.1043446030072,7.12031201094702,-3.07615668829023,-0.0980615690350533,-0.296044655144215,-6.90655946731567,-0.555150598287582,489,1
AA03S3,AA03S3.edf,12,460,3,12,2,0.75,1,6,37,0.25,0.75,g.png,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
AA03S3,AA03S3.edf,13,251,3,13,2,0.75,1,7,37,0.25,0.75,g.png,1771,1814,44,343.354349398086,6.36914297697686,-0.0237016552115637,6.80212378694278,-0.03063452376392,0.0682972855865955,-0.167421916499734,6.48959910869598,-0.322088062763214,1511,2
AA03S3,AA03S3.edf,14,441,3,14,2,0.75,0,7,37,0.75,0.25,n.png,1177,1235,59,312.088034277513,6.65665127986954,3.10517532103562,6.8096967982472,3.0800503521577,-0.087962965015322,-0.183632723987103,-6.71442270278931,0.0770674687810242,726,1
